barcode,product_name,retailer_name,suspicious_price,median_price_for_barcode,price_ratio,retailer_count,reason_for_flag
7290019541141,"סבון לניקוי בקבוקים לבנדר 500 מל (₪0.11 ל-1 מ""ר)",Be Pharm,49.5,24.805,450.0,2,Unit/Package Mismatch (Same barcode has 450.0x price variance)
7290019541141,"סבון לניקוי בקבוקים לבנדר 500 מל (₪0.11 ל-1 מ""ר)",Super-Pharm,0.11,24.805,450.0,2,Unit/Package Mismatch (Lowest price for barcode with 450.0x variance)
7290002921516,סופג לחות לשימוש חוזר 450 גר' (₪0.12 ל-),Good Pharm,38.9,19.509999999999998,324.1666666666667,2,Unit/Package Mismatch (Same barcode has 324.2x price variance)
7290002921516,סופג לחות לשימוש חוזר 450 גר' (₪0.12 ל-),Super-Pharm,0.12,19.509999999999998,324.1666666666667,2,Unit/Package Mismatch (Lowest price for barcode with 324.2x variance)
7290012193071,ג'ורדן קיסמי שיניים דקים דו צדדיים מארז זוג (₪0.15 ליחידה),Be Pharm,30.9,15.524999999999999,206.0,2,Unit/Package Mismatch (Same barcode has 206.0x price variance)
7290012193071,ג'ורדן קיסמי שיניים דקים דו צדדיים מארז זוג (₪0.15 ליחידה),Super-Pharm,0.15,15.524999999999999,206.0,2,Unit/Package Mismatch (Lowest price for barcode with 206.0x variance)
7290014775510,ויטמין D-400 כמוסות רכות,Super-Pharm,0.4,41.9,153.75,3,Unit/Package Mismatch (Lowest price for barcode with 153.8x variance)
7290014775510,ויטמין D-400 כמוסות רכות,Good Pharm,41.9,41.9,153.75,3,Unit/Package Mismatch (Same barcode has 153.8x price variance)
7290014775510,ויטמין D-400 כמוסות רכות,Be Pharm,61.5,41.9,153.75,3,Unit/Package Mismatch (Same barcode has 153.8x price variance)
7290019075271,פרוקטו סופט מגבונים היגיינים,Super-Pharm,0.24,34.9,149.58333333333334,3,Unit/Package Mismatch (Lowest price for barcode with 149.6x variance)
7290019075271,פרוקטו סופט מגבונים היגיינים,Good Pharm,34.9,34.9,149.58333333333334,3,Unit/Package Mismatch (Same barcode has 149.6x price variance)
7290019075271,פרוקטו סופט מגבונים היגיינים,Be Pharm,35.9,34.9,149.58333333333334,3,Unit/Package Mismatch (Same barcode has 149.6x price variance)
7290013142917,מולטי ויטמין+Q10 גילאי 50+ אלטמן,Be Pharm,313.0,207.9,134.91379310344828,3,Unit/Package Mismatch (Same barcode has 134.9x price variance)
7290013142917,מולטי ויטמין+Q10 גילאי 50+ אלטמן,Good Pharm,207.9,207.9,134.91379310344828,3,Unit/Package Mismatch (Same barcode has 134.9x price variance)
7290013142917,מולטי ויטמין+Q10 גילאי 50+ אלטמן,Super-Pharm,2.32,207.9,134.91379310344828,3,Unit/Package Mismatch (Lowest price for barcode with 134.9x variance)
7290010318087,אלספה SUPER,Be Pharm,206.0,103.84,122.61904761904762,2,Unit/Package Mismatch (Same barcode has 122.6x price variance)
7290010318087,אלספה SUPER,Super-Pharm,1.68,103.84,122.61904761904762,2,Unit/Package Mismatch (Lowest price for barcode with 122.6x variance)
7290019501688,פרוקטו סופט מגבונים נשטפים באסלה,Be Pharm,40.9,39.9,120.29411764705881,3,Unit/Package Mismatch (Same barcode has 120.3x price variance)
7290019501688,פרוקטו סופט מגבונים נשטפים באסלה,Good Pharm,39.9,39.9,120.29411764705881,3,Unit/Package Mismatch (Same barcode has 120.3x price variance)
7290019501688,פרוקטו סופט מגבונים נשטפים באסלה,Super-Pharm,0.34,39.9,120.29411764705881,3,Unit/Package Mismatch (Lowest price for barcode with 120.3x variance)
7610458017517,עץ מיקרו 1751 (₪0.39 ליחידה),Super-Pharm,0.39,20.145,102.3076923076923,2,Unit/Package Mismatch (Lowest price for barcode with 102.3x variance)
7610458017500,קיסמי עץ 1750 (₪0.39 ליחידה),Be Pharm,39.9,20.145,102.3076923076923,2,Unit/Package Mismatch (Same barcode has 102.3x price variance)
7610458017500,קיסמי עץ 1750 (₪0.39 ליחידה),Super-Pharm,0.39,20.145,102.3076923076923,2,Unit/Package Mismatch (Lowest price for barcode with 102.3x variance)
7610458017517,עץ מיקרו 1751 (₪0.39 ליחידה),Be Pharm,39.9,20.145,102.3076923076923,2,Unit/Package Mismatch (Same barcode has 102.3x price variance)
7610458017555,שיניים פרש סטיק מעץ גודל מדיום בטעם מנטה (₪0.41 ליחידה),Super-Pharm,0.41,20.154999999999998,97.3170731707317,2,Unit/Package Mismatch (Lowest price for barcode with 97.3x variance)
7610458017555,שיניים פרש סטיק מעץ גודל מדיום בטעם מנטה (₪0.41 ליחידה),Be Pharm,39.9,20.154999999999998,97.3170731707317,2,Unit/Package Mismatch (Same barcode has 97.3x price variance)
5029053579986,טישו ממחטות אף 3 שכבות (₪0.20 ליחידה),Good Pharm,16.9,8.549999999999999,84.49999999999999,2,Unit/Package Mismatch (Same barcode has 84.5x price variance)
5029053579986,טישו ממחטות אף 3 שכבות (₪0.20 ליחידה),Super-Pharm,0.2,8.549999999999999,84.49999999999999,2,Unit/Package Mismatch (Lowest price for barcode with 84.5x variance)
7046110063460,ג'ורדן קיסמים שיניים דקים במיוחד דו צדדיים (₪0.18 ליחידה),Be Pharm,15.0,7.59,83.33333333333334,2,Unit/Package Mismatch (Same barcode has 83.3x price variance)
7046110063460,ג'ורדן קיסמים שיניים דקים במיוחד דו צדדיים (₪0.18 ליחידה),Super-Pharm,0.18,7.59,83.33333333333334,2,Unit/Package Mismatch (Lowest price for barcode with 83.3x variance)
7038513909018,ג'ורדן קיסמי שיניים דקים דו צדדיים (₪0.25 ליחידה),Super-Pharm,0.25,10.125,80.0,2,Unit/Package Mismatch (Lowest price for barcode with 80.0x variance)
7038513909018,ג'ורדן קיסמי שיניים דקים דו צדדיים (₪0.25 ליחידה),Be Pharm,20.0,10.125,80.0,2,Unit/Package Mismatch (Same barcode has 80.0x price variance)
7290112005953,POWER טבליות למדיח בניחוח מרענן (₪0.90 ליחידה),Good Pharm,64.9,32.900000000000006,72.11111111111111,2,Unit/Package Mismatch (Same barcode has 72.1x price variance)
7290112005953,POWER טבליות למדיח בניחוח מרענן (₪0.90 ליחידה),Super-Pharm,0.9,32.900000000000006,72.11111111111111,2,Unit/Package Mismatch (Lowest price for barcode with 72.1x variance)
7290014397842,מכשיר חשמלי+ מילוי (₪0.57 ליחידה),Good Pharm,39.9,20.235,70.0,2,Unit/Package Mismatch (Same barcode has 70.0x price variance)
7290014397842,מכשיר חשמלי+ מילוי (₪0.57 ליחידה),Super-Pharm,0.57,20.235,70.0,2,Unit/Package Mismatch (Lowest price for barcode with 70.0x variance)
7290013142450,אלטמן כורכום C3 60 קפליות (₪2.78 ליחידה),Be Pharm,173.0,139.9,62.230215827338135,3,Unit/Package Mismatch (Same barcode has 62.2x price variance)
7290013142450,אלטמן כורכום C3 60 קפליות (₪2.78 ליחידה),Super-Pharm,2.78,139.9,62.230215827338135,3,Unit/Package Mismatch (Lowest price for barcode with 62.2x variance)
7290013142450,אלטמן כורכום C3 60 קפליות (₪2.78 ליחידה),Good Pharm,139.9,139.9,62.230215827338135,3,Unit/Package Mismatch (Same barcode has 62.2x price variance)
7290113560413,צנטרום סילבר- מולטי-ויטמין בתוספת מינרלים לנשים בנות 50 ומעלה לשימוש יום-יומי 60 טבליות (₪2.87 ליחידה),Super-Pharm,2.87,149.9,61.67247386759582,3,Unit/Package Mismatch (Lowest price for barcode with 61.7x variance)
7290113560413,צנטרום סילבר- מולטי-ויטמין בתוספת מינרלים לנשים בנות 50 ומעלה לשימוש יום-יומי 60 טבליות (₪2.87 ליחידה),Be Pharm,177.0,149.9,61.67247386759582,3,Unit/Package Mismatch (Same barcode has 61.7x price variance)
7290113560413,צנטרום סילבר- מולטי-ויטמין בתוספת מינרלים לנשים בנות 50 ומעלה לשימוש יום-יומי 60 טבליות (₪2.87 ליחידה),Good Pharm,149.9,149.9,61.67247386759582,3,Unit/Package Mismatch (Same barcode has 61.7x price variance)
7253340034898,מגה פרוביוטיק גרמזה,Super-Pharm,2.53,77.765,60.474308300395265,2,Unit/Package Mismatch (Lowest price for barcode with 60.5x variance)
7253340034898,מגה פרוביוטיק גרמזה,Be Pharm,153.0,77.765,60.474308300395265,2,Unit/Package Mismatch (Same barcode has 60.5x price variance)
7290113560420,צנטרום סילבר לגילאי 50+,Be Pharm,173.5,124.9,60.45296167247387,3,Unit/Package Mismatch (Same barcode has 60.5x price variance)
7290113560420,צנטרום סילבר לגילאי 50+,Super-Pharm,2.87,124.9,60.45296167247387,3,Unit/Package Mismatch (Lowest price for barcode with 60.5x variance)
7290113560420,צנטרום סילבר לגילאי 50+,Good Pharm,124.9,124.9,60.45296167247387,3,Unit/Package Mismatch (Same barcode has 60.5x price variance)
7290019444183,ויטמין C ליפוזומלי,Super-Pharm,2.1,109.9,59.476190476190474,3,Unit/Package Mismatch (Lowest price for barcode with 59.5x variance)
7290019444183,ויטמין C ליפוזומלי,Good Pharm,109.9,109.9,59.476190476190474,3,Unit/Package Mismatch (Same barcode has 59.5x price variance)
7290019444183,ויטמין C ליפוזומלי,Be Pharm,124.9,109.9,59.476190476190474,3,Unit/Package Mismatch (Same barcode has 59.5x price variance)
9319871001582,GLO קיסמי שיניים עם חוט דנטלי - ידית אקולוגית (₪0.44 ליחידה),Super-Pharm,0.44,12.67,56.590909090909086,2,Unit/Package Mismatch (Lowest price for barcode with 56.6x variance)
9319871001582,GLO קיסמי שיניים עם חוט דנטלי - ידית אקולוגית (₪0.44 ליחידה),Good Pharm,24.9,12.67,56.590909090909086,2,Unit/Package Mismatch (Same barcode has 56.6x price variance)
7290017847665,פוסטביוטיקס כמוסות,Be Pharm,147.2,75.115,48.58085808580858,2,Unit/Package Mismatch (Same barcode has 48.6x price variance)
7290017847665,פוסטביוטיקס כמוסות,Super-Pharm,3.03,75.115,48.58085808580858,2,Unit/Package Mismatch (Lowest price for barcode with 48.6x variance)
7290017847689,פוסטביוטיקס קידס סוכריות מרקם ג'לי,Be Pharm,81.6,41.64,48.57142857142857,2,Unit/Package Mismatch (Same barcode has 48.6x price variance)
7290017847689,פוסטביוטיקס קידס סוכריות מרקם ג'לי,Super-Pharm,1.68,41.64,48.57142857142857,2,Unit/Package Mismatch (Lowest price for barcode with 48.6x variance)
7290016621907,פרוקטו סופט מגבונים,Good Pharm,19.9,9.9,47.38095238095238,3,Unit/Package Mismatch (Same barcode has 47.4x price variance)
7290016621907,פרוקטו סופט מגבונים,Be Pharm,9.9,9.9,47.38095238095238,3,Unit/Package Mismatch (Same barcode has 47.4x price variance)
7290016621907,פרוקטו סופט מגבונים,Super-Pharm,0.42,9.9,47.38095238095238,3,Unit/Package Mismatch (Lowest price for barcode with 47.4x variance)
7290115340167,קפסולות סרום עיניים 70 קפסולות (₪3.60 ליחידה),Super-Pharm,3.6,86.75,47.19444444444444,2,Unit/Package Mismatch (Lowest price for barcode with 47.2x variance)
7290115340167,קפסולות סרום עיניים 70 קפסולות (₪3.60 ליחידה),Good Pharm,169.9,86.75,47.19444444444444,2,Unit/Package Mismatch (Same barcode has 47.2x price variance)
7290017088051,חיתולים מידה 3 5- (₪0.70 ליחידה),Super-Pharm,0.7,32.9,47.0,3,Unit/Package Mismatch (Lowest price for barcode with 47.0x variance)
7290017088051,חיתולים מידה 3 5- (₪0.70 ליחידה),Be Pharm,32.9,32.9,47.0,3,Unit/Package Mismatch (Same barcode has 47.0x price variance)
7290017088051,חיתולים מידה 3 5- (₪0.70 ליחידה),Good Pharm,32.9,32.9,47.0,3,Unit/Package Mismatch (Same barcode has 47.0x price variance)
7290016437454,דיפנד תחתונים סופגים לבריחת שתן גברים S/M,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437430,דיפנד תחתון סופג לאישה XL,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290016437430,דיפנד תחתון סופג לאישה XL,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437430,דיפנד תחתון סופג לאישה XL,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437423,דיפנד תחתונים סופגים לבריחת שתן L גזרה גבוהה לנשים 44-48,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290016437423,דיפנד תחתונים סופגים לבריחת שתן L גזרה גבוהה לנשים 44-48,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342707,תחתון סופג ללילה גזרה גבוהה L גברים,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437423,דיפנד תחתונים סופגים לבריחת שתן L גזרה גבוהה לנשים 44-48,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437416,דיפנד תחתונים סופגים לבריחת שתן נשים S/M,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290016437416,דיפנד תחתונים סופגים לבריחת שתן נשים S/M,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437416,דיפנד תחתונים סופגים לבריחת שתן נשים S/M,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342141,תחתון סופג ללילה גזרה גבוהה M גברים,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342141,תחתון סופג ללילה גזרה גבוהה M גברים,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437454,דיפנד תחתונים סופגים לבריחת שתן גברים S/M,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437461,דיפנד תחתונים סופגים לבריחת שתן גברים XL/L,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437454,דיפנד תחתונים סופגים לבריחת שתן גברים S/M,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290016437461,דיפנד תחתונים סופגים לבריחת שתן גברים XL/L,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290016437461,דיפנד תחתונים סופגים לבריחת שתן גברים XL/L,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290111342707,תחתון סופג ללילה גזרה גבוהה L גברים,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342707,תחתון סופג ללילה גזרה גבוהה L גברים,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290111342097,תחתון סופג ללילה גזרה גבוהה M נשים,Be Pharm,84.9,43.45,42.45,2,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342097,תחתון סופג ללילה גזרה גבוהה M נשים,Super-Pharm,2.0,43.45,42.45,2,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290111342110,תחתון סופג ללילה גזרה גבוהה L נשים,Be Pharm,84.9,43.45,42.45,2,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342110,תחתון סופג ללילה גזרה גבוהה L נשים,Super-Pharm,2.0,43.45,42.45,2,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290111342127,תחתון סופג ללילה גזרה גבוהה XL נשים,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290111342127,תחתון סופג ללילה גזרה גבוהה XL נשים,Good Pharm,68.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342127,תחתון סופג ללילה גזרה גבוהה XL נשים,Be Pharm,84.9,68.9,42.45,3,Unit/Package Mismatch (Same barcode has 42.5x price variance)
7290111342141,תחתון סופג ללילה גזרה גבוהה M גברים,Super-Pharm,2.0,68.9,42.45,3,Unit/Package Mismatch (Lowest price for barcode with 42.5x variance)
7290109924137,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה),Good Pharm,54.9,28.105,41.908396946564885,2,Unit/Package Mismatch (Same barcode has 41.9x price variance)
7290109924137,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה),Super-Pharm,1.31,28.105,41.908396946564885,2,Unit/Package Mismatch (Lowest price for barcode with 41.9x variance)
8700216350433,אקטיב בייבי דריי חיתולים בייבי דריי מידה 2 4- (₪1 ליחידה),Super-Pharm,1.0,21.45,41.9,2,Unit/Package Mismatch (Lowest price for barcode with 41.9x variance)
8700216350433,אקטיב בייבי דריי חיתולים בייבי דריי מידה 2 4- (₪1 ליחידה),Be Pharm,41.9,21.45,41.9,2,Unit/Package Mismatch (Same barcode has 41.9x price variance)
7290000197425,פרידום דריי חיתולים מידה 3 6- (₪1.06 ליחידה),Super-Pharm,1.06,22.48,41.41509433962264,2,Unit/Package Mismatch (Lowest price for barcode with 41.4x variance)
7290000197425,פרידום דריי חיתולים מידה 3 6- (₪1.06 ליחידה),Good Pharm,43.9,22.48,41.41509433962264,2,Unit/Package Mismatch (Same barcode has 41.4x price variance)
8006540711521,בייבי דריי פנטס מכנסונים מידה 4 9- (₪1.50 ליחידה),Super-Pharm,1.5,31.7,41.266666666666666,2,Unit/Package Mismatch (Lowest price for barcode with 41.3x variance)
8006540711521,בייבי דריי פנטס מכנסונים מידה 4 9- (₪1.50 ליחידה),Be Pharm,61.9,31.7,41.266666666666666,2,Unit/Package Mismatch (Same barcode has 41.3x price variance)
7290112001733,שעווה מוכנות לשימוש לעור רגיל (₪2.27 ליחידה),Be Pharm,92.9,49.9,40.92511013215859,3,Unit/Package Mismatch (Same barcode has 40.9x price variance)
7290112001733,שעווה מוכנות לשימוש לעור רגיל (₪2.27 ליחידה),Super-Pharm,2.27,49.9,40.92511013215859,3,Unit/Package Mismatch (Lowest price for barcode with 40.9x variance)
7290112001733,שעווה מוכנות לשימוש לעור רגיל (₪2.27 ליחידה),Good Pharm,49.9,49.9,40.92511013215859,3,Unit/Package Mismatch (Same barcode has 40.9x price variance)
7290019404019,STORY טופ קוט ללא נטרול שקוף מבריק,Good Pharm,39.9,20.45,39.9,2,Unit/Package Mismatch (Same barcode has 39.9x price variance)
7290019404019,STORY טופ קוט ללא נטרול שקוף מבריק,Super-Pharm,1.0,20.45,39.9,2,Unit/Package Mismatch (Lowest price for barcode with 39.9x variance)
7290019404026,STORY בייס קוט שקוף,Good Pharm,39.9,20.45,39.9,2,Unit/Package Mismatch (Same barcode has 39.9x price variance)
7290019404033,STORY פריימר,Good Pharm,39.9,20.45,39.9,2,Unit/Package Mismatch (Same barcode has 39.9x price variance)
7290019404033,STORY פריימר,Super-Pharm,1.0,20.45,39.9,2,Unit/Package Mismatch (Lowest price for barcode with 39.9x variance)
7290019440499,STORY לק ג'ל - Night Queen שחור,Good Pharm,39.9,20.45,39.9,2,Unit/Package Mismatch (Same barcode has 39.9x price variance)
7290019440499,STORY לק ג'ל - Night Queen שחור,Super-Pharm,1.0,20.45,39.9,2,Unit/Package Mismatch (Lowest price for barcode with 39.9x variance)
7290019404026,STORY בייס קוט שקוף,Super-Pharm,1.0,20.45,39.9,2,Unit/Package Mismatch (Lowest price for barcode with 39.9x variance)
7290117388082,רפידות הנקה חד פעמיות גודל SIZE M (₪0.60 ליחידה),Super-Pharm,0.6,12.25,39.833333333333336,2,Unit/Package Mismatch (Lowest price for barcode with 39.8x variance)
7290117388082,רפידות הנקה חד פעמיות גודל SIZE M (₪0.60 ליחידה),Good Pharm,23.9,12.25,39.833333333333336,2,Unit/Package Mismatch (Same barcode has 39.8x price variance)
7298074502756,לשפתיים יבשות וסדוקות בטעם מנטה (₪397.65 ל-),Super-Pharm,397.65,203.825,39.765,2,Unit/Package Mismatch (Same barcode has 39.8x price variance)
7298074502756,לשפתיים יבשות וסדוקות בטעם מנטה (₪397.65 ל-),Good Pharm,10.0,203.825,39.765,2,Unit/Package Mismatch (Lowest price for barcode with 39.8x variance)
7290005124686,לשפתיים יבשות וסדוקות בטעם תות (₪397.65 ל-),Good Pharm,10.0,203.825,39.765,2,Unit/Package Mismatch (Lowest price for barcode with 39.8x variance)
7290005124686,לשפתיים יבשות וסדוקות בטעם תות (₪397.65 ל-),Super-Pharm,397.65,203.825,39.765,2,Unit/Package Mismatch (Same barcode has 39.8x price variance)
